"날짜","시간","측정소명","수온","pH","용존산소","총질소","총인","총유기탄소","페놀","시안"
"20250730","12:00","안양천","31.2","7.2","9.0","8.670","0.080","4.5","0.000","0.000"
"20250730","12:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","11:00","탄천","29.9","7.4","8.2","3.650","0.105","4.5","0.000","0.000"
"20250730","11:00","중랑천","28.7","7.2","8.6","3.775","0.105","3.5","0.000","0.000"
"20250730","11:00","안양천","30.4","7.1","9.2","8.410","0.080","4.6","0.000","0.000"
"20250730","11:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","10:00","탄천","29.2","7.2","8.2","3.850","0.105","4.0","0.000","0.000"
"20250730","10:00","중랑천","28.4","7.1","8.1","3.750","0.110","3.4","0.000","0.000"
"20250730","10:00","안양천","29.2","7.0","8.7","9.210","0.095","4.5","0.000","0.000"
"20250730","10:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","09:00","탄천","28.6","7.0","8.1","4.000","0.105","4.0","0.000","0.000"
"20250730","09:00","중랑천","28.4","7.1","7.6","3.750","0.110","3.4","0.000","0.000"
"20250730","09:00","안양천","28.6","6.9","7.7","9.480","0.085","4.6","0.000","0.000"
"20250730","09:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","08:00","탄천","28.3","7.0","7.8","4.500","0.120","4.3","0.000","0.000"
"20250730","08:00","중랑천","28.4","7.2","7.4","3.600","0.110","3.7","0.000","0.000"
"20250730","08:00","안양천","28.0","6.9","6.8","9.110","0.090","4.5","0.000","0.000"
"20250730","08:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","07:00","탄천","28.2","6.9","7.5","4.850","0.135","4.5","0.000","0.000"
"20250730","07:00","중랑천","28.7","7.2","7.3","3.675","0.110","3.5","0.000","0.000"
"20250730","07:00","안양천","28.2","6.9","6.1","8.980","0.100","4.7","0.000","0.000"
"20250730","07:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","06:00","탄천","28.3","6.9","7.4","5.150","0.150","4.9","0.000","0.000"
"20250730","06:00","중랑천","28.9","7.3","7.5","3.625","0.110","3.4","0.000","0.000"
"20250730","06:00","안양천","28.3","6.9","6.2","8.910","0.090","4.6","0.000","0.000"
"20250730","06:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","05:00","탄천","28.5","6.8","7.2","5.075","0.150","5.0","0.000","0.000"
"20250730","05:00","중랑천","29.2","7.4","7.7","3.675","0.125","4.1","0.000","0.000"
"20250730","05:00","안양천","28.8","6.9","6.3","8.520","0.100","4.6","0.000","0.000"
"20250730","05:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","04:00","탄천","28.6","6.9","7.2","5.225","0.150","4.5","0.000","0.000"
"20250730","04:00","중랑천","29.4","7.5","8.0","3.850","0.110","3.5","0.000","0.000"
"20250730","04:00","안양천","29.1","7.0","6.8","8.190","0.105","4.5","0.000","0.000"
"20250730","04:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","03:00","탄천","28.8","6.9","7.5","5.175","0.125","4.4","0.000","0.000"
"20250730","03:00","중랑천","29.8","7.6","8.3","3.800","0.110","3.6","0.000","0.000"
"20250730","03:00","안양천","29.7","7.0","7.0","7.800","0.105","4.6","0.000","0.000"
"20250730","03:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","02:00","탄천","29.1","6.9","7.6","5.200","0.115","5.2","0.000","0.000"
"20250730","02:00","중랑천","30.1","7.8","8.6","3.850","0.110","3.5","0.000","0.000"
"20250730","02:00","안양천","30.0","7.1","7.5","7.220","0.120","4.9","0.000","0.000"
"20250730","02:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250730","01:00","탄천","29.4","6.9","7.6","5.150","0.100","4.0","0.000","0.000"
"20250730","01:00","중랑천","30.3","7.9","8.9","3.975","0.105","3.5","0.000","0.000"
"20250730","01:00","안양천","30.6","7.1","7.7","6.910","0.130","4.9","0.000","0.000"
"20250730","01:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","24:00","탄천","29.9","6.9","7.6","5.075","0.100","4.2","0.000","0.000"
"20250729","24:00","중랑천","30.5","7.9","9.1","3.950","0.110","3.6","0.000","0.000"
"20250729","24:00","안양천","30.6","7.3","8.1","5.690","0.125","4.8","0.000","0.000"
"20250729","24:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","23:00","탄천","30.3","7.0","7.7","5.025","0.100","4.0","0.000","0.000"
"20250729","23:00","중랑천","30.6","8.0","9.3","4.050","0.125","3.8","0.000","0.000"
"20250729","23:00","안양천","31.4","7.4","8.4","6.710","0.160","4.6","0.000","0.000"
"20250729","23:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","22:00","탄천","30.8","7.0","7.7","5.000","0.100","4.2","0.000","0.000"
"20250729","22:00","중랑천","30.7","8.0","9.5","4.025","0.120","4.0","0.000","0.000"
"20250729","22:00","안양천","31.7","7.5","8.7","6.450","0.145","4.6","0.000","0.000"
"20250729","22:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","21:00","탄천","31.2","7.1","7.8","4.950","0.100","4.4","0.000","0.000"
"20250729","21:00","중랑천","30.9","8.0","9.7","4.175","0.130","4.3","0.000","0.000"
"20250729","21:00","안양천","32.1","7.6","8.7","7.060","0.130","4.9","0.000","0.000"
"20250729","21:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","20:00","탄천","31.6","7.2","8.0","4.975","0.115","4.9","0.000","0.000"
"20250729","20:00","중랑천","31.0","8.0","9.8","4.150","0.125","4.3","0.000","0.000"
"20250729","20:00","안양천","32.9","7.7","8.5","6.950","0.160","4.6","0.000","0.000"
"20250729","20:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","19:00","탄천","31.8","7.4","8.1","4.625","0.115","4.4","0.000","0.000"
"20250729","19:00","중랑천","30.9","8.0","9.9","4.125","0.110","4.1","0.000","0.000"
"20250729","19:00","안양천","33.4","7.8","8.3","7.420","0.125","4.6","0.000","0.000"
"20250729","19:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","18:00","탄천","32.3","7.5","8.1","4.625","0.120","4.2","0.000","0.000"
"20250729","18:00","중랑천","30.7","8.0","10.0","4.075","0.105","4.2","0.000","0.000"
"20250729","18:00","안양천","34.4","7.8","8.0","7.630","0.110","4.6","0.000","0.000"
"20250729","18:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","17:00","탄천","32.6","7.6","8.2","4.650","0.140","4.2","0.000","0.000"
"20250729","17:00","중랑천","30.6","7.9","10.1","3.975","0.105","3.8","0.000","0.000"
"20250729","17:00","안양천","34.4","7.7","8.0","7.900","0.120","4.6","0.000","0.000"
"20250729","17:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","16:00","탄천","32.5","7.6","8.3","4.600","0.135","4.2","0.000","0.000"
"20250729","16:00","중랑천","30.3","7.9","10.1","4.275","0.105","4.0","0.000","0.000"
"20250729","16:00","안양천","34.5","7.6","8.0","8.040","0.100","4.6","0.000","0.000"
"20250729","16:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","15:00","탄천","32.2","7.6","8.3","4.525","0.135","4.2","0.000","0.000"
"20250729","15:00","중랑천","30.0","7.8","10.0","4.175","0.105","4.1","0.000","0.000"
"20250729","15:00","안양천","34.4","7.5","8.0","8.220","0.095","4.7","0.000","0.000"
"20250729","15:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","14:00","탄천","31.8","7.6","8.4","4.375","0.125","4.0","0.000","0.000"
"20250729","14:00","중랑천","29.6","7.6","9.9","4.075","0.105","3.5","0.000","0.000"
"20250729","14:00","안양천","34.6","7.4","8.0","8.360","0.090","4.8","0.000","0.000"
"20250729","14:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","13:00","탄천","31.3","7.5","8.5","4.275","0.120","4.2","0.000","0.000"
"20250729","13:00","중랑천","29.4","7.5","9.6","3.975","0.105","3.5","0.000","0.000"
"20250729","13:00","안양천","33.1","7.2","8.4","7.930","0.085","4.8","0.000","0.000"
"20250729","13:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","12:00","탄천","30.6","7.5","8.6","3.925","0.105","4.0","0.000","0.000"
"20250729","12:00","중랑천","29.0","7.3","9.3","3.925","0.105","3.2","0.000","0.000"
"20250729","12:00","안양천","32.1","7.1","8.7","8.720","0.080","4.6","0.000","0.000"
"20250729","12:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","11:00","탄천","29.8","7.3","8.6","4.225","0.105","4.0","0.000","0.000"
"20250729","11:00","중랑천","28.6","7.3","8.8","3.825","0.105","3.4","0.000","0.000"
"20250729","11:00","안양천","30.2","7.0","8.9","7.880","0.085","4.7","0.000","0.000"
"20250729","11:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","10:00","탄천","29.1","7.1","8.6","4.450","0.105","4.2","0.000","0.000"
"20250729","10:00","중랑천","28.4","7.2","8.3","3.825","0.110","3.4","0.000","0.000"
"20250729","10:00","안양천","29.0","6.9","8.2","9.000","0.100","4.6","0.000","0.000"
"20250729","10:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","09:00","탄천","28.5","7.0","8.5","4.900","0.100","3.7","0.000","0.000"
"20250729","09:00","중랑천","28.4","7.3","7.9","3.725","0.120","3.3","0.000","0.000"
"20250729","09:00","안양천","28.0","6.9","7.5","8.580","0.095","4.5","0.000","0.000"
"20250729","09:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","08:00","탄천","28.2","6.9","8.2","4.900","0.120","4.2","0.000","0.000"
"20250729","08:00","중랑천","28.7","7.4","7.7","3.675","0.110","3.2","0.000","0.000"
"20250729","08:00","안양천","27.6","6.9","6.8","7.690","0.080","4.6","0.000","0.000"
"20250729","08:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","07:00","탄천","28.1","6.9","7.9","5.225","0.125","4.3","0.000","0.000"
"20250729","07:00","중랑천","29.1","7.5","7.7","3.775","0.125","3.3","0.000","0.000"
"20250729","07:00","안양천","27.8","6.9","6.2","8.910","0.090","4.8","0.000","0.000"
"20250729","07:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","06:00","탄천","28.2","6.9","7.9","5.400","0.140","5.0","0.000","0.000"
"20250729","06:00","중랑천","29.5","7.7","7.8","3.675","0.110","3.4","0.000","0.000"
"20250729","06:00","안양천","28.0","6.9","6.4","8.980","0.070","4.6","0.000","0.000"
"20250729","06:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","05:00","탄천","28.3","6.9","7.9","5.600","0.145","4.2","0.000","0.000"
"20250729","05:00","중랑천","29.7","7.8","8.0","3.750","0.105","3.2","0.000","0.000"
"20250729","05:00","안양천","28.5","6.9","6.4","8.820","0.100","4.8","0.000","0.000"
"20250729","05:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","04:00","탄천","28.5","6.9","7.9","5.825","0.135","4.2","0.000","0.000"
"20250729","04:00","중랑천","30.0","7.8","8.3","3.750","0.110","3.3","0.000","0.000"
"20250729","04:00","안양천","28.8","7.0","6.9","8.440","0.120","5.0","0.000","0.000"
"20250729","04:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","03:00","탄천","28.8","6.9","7.8","5.850","0.125","4.4","0.000","0.000"
"20250729","03:00","중랑천","30.2","7.9","8.6","3.800","0.110","3.5","0.000","0.000"
"20250729","03:00","안양천","29.4","7.0","7.1","7.240","0.120","4.9","0.000","0.000"
"20250729","03:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","02:00","탄천","29.0","6.9","7.9","5.800","0.115","4.2","0.000","0.000"
"20250729","02:00","중랑천","30.4","7.9","8.8","3.975","0.105","3.5","0.000","0.000"
"20250729","02:00","안양천","29.8","7.1","7.5","7.460","0.105","4.9","0.000","0.000"
"20250729","02:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250729","01:00","탄천","29.3","6.9","7.9","5.850","0.105","4.0","0.000","0.000"
"20250729","01:00","중랑천","30.6","8.0","9.1","3.875","0.105","3.5","0.000","0.000"
"20250729","01:00","안양천","30.5","7.1","7.8","6.960","0.125","5.3","0.000","0.000"
"20250729","01:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","24:00","탄천","29.7","6.9","7.9","5.950","0.125","10.8","0.000","0.000"
"20250728","24:00","중랑천","31.0","8.0","9.2","4.075","0.110","3.5","0.000","0.000"
"20250728","24:00","안양천","30.6","7.2","8.2","6.660","0.130","5.1","0.000","0.000"
"20250728","24:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","23:00","탄천","30.0","6.9","8.0","5.825","0.100","4.0","0.000","0.000"
"20250728","23:00","중랑천","31.3","8.1","9.4","4.250","0.110","3.8","0.000","0.000"
"20250728","23:00","안양천","31.4","7.3","8.4","6.650","0.125","5.4","0.000","0.000"
"20250728","23:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","22:00","탄천","30.5","7.0","8.1","6.025","0.115","4.0","0.000","0.000"
"20250728","22:00","중랑천","31.5","8.1","9.6","4.000","0.110","4.0","0.000","0.000"
"20250728","22:00","안양천","31.6","7.4","8.7","6.180","0.135","5.5","0.000","0.000"
"20250728","22:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","21:00","탄천","30.9","7.1","8.2","5.875","0.115","4.2","0.000","0.000"
"20250728","21:00","중랑천","31.2","8.2","9.8","4.150","0.125","4.0","0.000","0.000"
"20250728","21:00","안양천","32.1","7.6","8.7","6.800","0.135","5.4","0.000","0.000"
"20250728","21:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","20:00","탄천","31.3","7.2","8.4","5.875","0.120","4.2","0.000","0.000"
"20250728","20:00","중랑천","30.9","8.2","10.0","4.150","0.110","4.1","0.000","0.000"
"20250728","20:00","안양천","32.8","7.6","8.5","6.770","0.110","5.6","0.000","0.000"
"20250728","20:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","19:00","탄천","31.6","7.3","8.5","5.975","0.135","4.0","0.000","0.000"
"20250728","19:00","중랑천","30.6","8.1","10.1","4.100","0.110","4.2","0.000","0.000"
"20250728","19:00","안양천","33.1","7.7","8.4","7.160","0.125","6.1","0.000","0.000"
"20250728","19:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","18:00","탄천","31.9","7.5","8.6","5.825","0.140","4.5","0.000","0.000"
"20250728","18:00","중랑천","30.4","8.1","10.3","4.050","0.120","4.7","0.000","0.000"
"20250728","18:00","안양천","33.8","7.7","8.2","7.490","0.120","5.3","0.000","0.000"
"20250728","18:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","17:00","탄천","32.2","7.5","8.7","5.550","0.150","4.4","0.000","0.000"
"20250728","17:00","중랑천","30.3","8.1","10.3","4.350","0.105","4.0","0.000","0.000"
"20250728","17:00","안양천","33.9","7.7","8.2","7.910","0.115","6.9","0.000","0.000"
"20250728","17:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","16:00","탄천","32.2","7.5","8.8","5.675","0.150","4.2","0.000","0.000"
"20250728","16:00","중랑천","30.1","8.0","10.3","4.325","0.105","3.7","0.000","0.000"
"20250728","16:00","안양천","34.6","7.7","8.0","8.130","0.115","5.4","0.000","0.000"
"20250728","16:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","15:00","탄천","31.9","7.4","8.9","5.775","0.155","4.5","0.000","0.000"
"20250728","15:00","중랑천","29.8","7.9","10.3","4.300","0.105","3.8","0.000","0.000"
"20250728","15:00","안양천","34.3","7.6","8.1","점검중","점검중","점검중","0.000","0.000"
"20250728","15:00","선유","점검중","점검중","점검중","점검중","점검중","점검중","0.000","0.000"
"20250728","14:00","탄천","31.3","7.3","8.9","5.600","0.165","5.8","0.000","0.000"
